Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯品牌,樹酯比例%,色粉1,色粉1比例%(樹酯),色粉2,色粉2比例%(樹酯),色粉3,色粉3比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),color
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,184,185,169,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,183,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,183,184,168,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,177,178,162,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,183,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,178,179,163,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,182,180,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,176,177,161,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,183,184,168,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,182,183,167,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,182,183,167,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,178,179,163,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,176,177,161,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,180,181,165,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,181,182,166,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,179,180,164,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,211,212,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,215,213,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,216,214,202,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,212,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,208,209,195,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,210,212,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,209,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,210,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,196,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,193,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,215,211,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,212,213,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,209,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,210,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,214,215,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,211,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,209,207,194,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,208,209,195,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,212,213,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,210,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,211,212,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,196,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,211,209,196,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,210,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,210,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,210,211,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,212,210,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,211,212,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源7%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源7%白,214,215,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,7,無,0,無,0,1.2,0.16,0.53,Green
391532 河源6%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,212,213,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Green
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,214,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,217,215,202,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,213,211,198,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,217,213,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,217,215,202,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,212,210,197,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,217,215,202,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,202,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,212,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,214,212,199,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,215,213,200,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白,216,214,201,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,無,0,無,0,1.2,0.16,0.53,Yellow
